h3_cell,hour,violation_count,lat,lon,location,day_of_week,baseline_count,baseline_activity,speed_drop,ccis,status,color,cluster,centroid_lat,centroid_lon,avg_ccis,cell_count
88601459ebfffff,7,7,13.0469984,77.5004557,"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",0,1,0.0011933174224343,1.0,7.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,7,7,13.0469984,77.5004557,"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",4,1,0.0011933174224343,1.0,7.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,20,57,13.0466747,77.5041235,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",1,2,0.0023866348448687,1.0,57.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,20,57,13.0466747,77.5041235,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",2,31,0.0369928400954653,0.8387096774193549,47.81,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,20,57,13.0466747,77.5041235,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",3,2,0.0023866348448687,1.0,57.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,20,57,13.0466747,77.5041235,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",5,22,0.026252983293556,1.0,57.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,21,15,13.0453131,77.5055565,"Nelagadaranahalli Main Road, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",1,3,0.0035799522673031,1.0,15.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,21,15,13.0453131,77.5055565,"Nelagadaranahalli Main Road, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",2,5,0.0059665871121718,1.0,15.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,21,15,13.0453131,77.5055565,"Nelagadaranahalli Main Road, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",4,4,0.0047732696897374,1.0,15.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,21,15,13.0453131,77.5055565,"Nelagadaranahalli Main Road, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",5,2,0.0023866348448687,1.0,15.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,21,15,13.0453131,77.5055565,"Nelagadaranahalli Main Road, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",6,1,0.0011933174224343,1.0,15.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,22,69,13.0470475,77.5007031,"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",4,1,0.0011933174224343,1.0,69.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,22,69,13.0470475,77.5007031,"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",6,1,0.0011933174224343,1.0,69.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,23,7,13.0452064,77.5065476,"Mumbai Bengaluru Highway, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",2,3,0.0035799522673031,1.0,7.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,23,7,13.0452064,77.5065476,"Mumbai Bengaluru Highway, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",3,1,0.0011933174224343,1.0,7.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
88601459ebfffff,23,7,13.0452064,77.5065476,"Mumbai Bengaluru Highway, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",6,3,0.0035799522673031,1.0,7.0,critical,#FF4B4B,29,13.048716156906078,77.5043756946593,21.627292817679557,181.0
8860145a03fffff,2,4,12.9386226,77.5336473,"60 Feet Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",0,1,0.0011933174224343,1.0,4.0,monitor,#FFA500,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a03fffff,5,5,12.9433909,77.5386467,"Hosakerehalli Main Road, Phase 3, Giri Nagar, Bengaluru, Karnataka. Pin-560085 (India)",3,1,0.0011933174224343,1.0,5.0,monitor,#FFA500,35,12.9433909,77.5386467,5.0,4.0
8860145a03fffff,5,5,12.9433909,77.5386467,"Hosakerehalli Main Road, Phase 3, Giri Nagar, Bengaluru, Karnataka. Pin-560085 (India)",4,1,0.0011933174224343,1.0,5.0,monitor,#FFA500,35,12.9433909,77.5386467,5.0,4.0
8860145a03fffff,5,5,12.9433909,77.5386467,"Hosakerehalli Main Road, Phase 3, Giri Nagar, Bengaluru, Karnataka. Pin-560085 (India)",5,1,0.0011933174224343,1.0,5.0,monitor,#FFA500,35,12.9433909,77.5386467,5.0,4.0
8860145a03fffff,5,5,12.9433909,77.5386467,"Hosakerehalli Main Road, Phase 3, Giri Nagar, Bengaluru, Karnataka. Pin-560085 (India)",6,2,0.0023866348448687,1.0,5.0,monitor,#FFA500,35,12.9433909,77.5386467,5.0,4.0
8860145a03fffff,7,13,12.9384871,77.5336238,"60 Feet Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",2,2,0.0023866348448687,1.0,13.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a03fffff,7,13,12.9384871,77.5336238,"60 Feet Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",4,1,0.0011933174224343,1.0,13.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a03fffff,7,13,12.9384871,77.5336238,"60 Feet Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",5,2,0.0023866348448687,1.0,13.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a03fffff,7,13,12.9384871,77.5336238,"60 Feet Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",6,8,0.0095465393794749,0.625,8.12,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a03fffff,20,9,12.9384852,77.5335573,"60 Feet Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",1,4,0.0047732696897374,1.0,9.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a03fffff,20,9,12.9384852,77.5335573,"60 Feet Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",5,5,0.0059665871121718,0.8,7.2,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a03fffff,21,21,12.9383388,77.533349,"Dr Rajkumar Puniya Bhoomi Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",1,13,0.0155131264916467,0.6153846153846154,12.92,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a03fffff,21,21,12.9383388,77.533349,"Dr Rajkumar Puniya Bhoomi Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",3,8,0.0095465393794749,1.0,21.0,critical,#FF4B4B,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a03fffff,23,5,12.9376467,77.5328317,"Kerekodi Main Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",1,2,0.0023866348448687,1.0,5.0,monitor,#FFA500,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a03fffff,23,5,12.9376467,77.5328317,"Kerekodi Main Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",2,2,0.0023866348448687,1.0,5.0,monitor,#FFA500,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a03fffff,23,5,12.9376467,77.5328317,"Kerekodi Main Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",3,1,0.0011933174224343,1.0,5.0,monitor,#FFA500,34,12.936521585185185,77.53494842222223,47.82666666666666,27.0
8860145a07fffff,0,37,12.9508238,77.538409,"Mysore Road, KIMCO Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",0,3,0.0035799522673031,1.0,37.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,0,37,12.9508238,77.538409,"Mysore Road, KIMCO Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",2,2,0.0023866348448687,1.0,37.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,0,37,12.9508238,77.538409,"Mysore Road, KIMCO Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",4,7,0.0083532219570405,1.0,37.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,0,37,12.9508238,77.538409,"Mysore Road, KIMCO Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",6,25,0.0298329355608591,0.48,17.76,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,1,60,12.9523872,77.5409457,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",0,2,0.0023866348448687,1.0,60.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,1,60,12.9523872,77.5409457,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",1,1,0.0011933174224343,1.0,60.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,1,60,12.9523872,77.5409457,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",2,22,0.026252983293556,1.0,60.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,1,60,12.9523872,77.5409457,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",6,35,0.0417661097852028,0.7142857142857143,42.86,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,2,23,12.9523872,77.5409457,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",4,7,0.0083532219570405,1.0,23.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,2,23,12.9523872,77.5409457,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",5,1,0.0011933174224343,1.0,23.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,2,23,12.9523872,77.5409457,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",6,15,0.0178997613365155,0.5333333333333333,12.27,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,3,20,12.951931,77.5406037,"A Cross Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",0,1,0.0011933174224343,1.0,20.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,3,20,12.951931,77.5406037,"A Cross Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",2,1,0.0011933174224343,1.0,20.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,3,20,12.951931,77.5406037,"A Cross Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",3,8,0.0095465393794749,1.0,20.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,3,20,12.951931,77.5406037,"A Cross Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",4,3,0.0035799522673031,1.0,20.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,3,20,12.951931,77.5406037,"A Cross Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",6,7,0.0083532219570405,1.0,20.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,4,8,12.9520937,77.5408232,"A Cross Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",2,4,0.0047732696897374,1.0,8.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,4,8,12.9520937,77.5408232,"A Cross Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",3,1,0.0011933174224343,1.0,8.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,4,8,12.9520937,77.5408232,"A Cross Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",5,2,0.0023866348448687,1.0,8.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,4,8,12.9520937,77.5408232,"A Cross Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",6,1,0.0011933174224343,1.0,8.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,5,28,12.9524249,77.5412648,"Mysore Road, YR Vasudeva Bhattacharya Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",2,8,0.0095465393794749,1.0,28.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,5,28,12.9524249,77.5412648,"Mysore Road, YR Vasudeva Bhattacharya Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",3,6,0.0071599045346062,1.0,28.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,5,28,12.9524249,77.5412648,"Mysore Road, YR Vasudeva Bhattacharya Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",4,3,0.0035799522673031,1.0,28.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,5,28,12.9524249,77.5412648,"Mysore Road, YR Vasudeva Bhattacharya Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",6,11,0.013126491646778,1.0,28.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,6,55,12.9522372,77.5409314,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",0,5,0.0059665871121718,1.0,55.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,6,55,12.9522372,77.5409314,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",1,3,0.0035799522673031,1.0,55.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,6,55,12.9522372,77.5409314,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",2,13,0.0155131264916467,1.0,55.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,6,55,12.9522372,77.5409314,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",3,3,0.0035799522673031,1.0,55.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,6,55,12.9522372,77.5409314,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",4,13,0.0155131264916467,1.0,55.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,6,55,12.9522372,77.5409314,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",5,8,0.0095465393794749,1.0,55.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,6,55,12.9522372,77.5409314,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",6,10,0.0119331742243436,1.0,55.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,7,71,12.9524477,77.5412123,"Mysore Road, YR Vasudeva Bhattacharya Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",0,34,0.0405727923627685,1.0,71.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,7,71,12.9524477,77.5412123,"Mysore Road, YR Vasudeva Bhattacharya Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",2,6,0.0071599045346062,1.0,71.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,7,71,12.9524477,77.5412123,"Mysore Road, YR Vasudeva Bhattacharya Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",3,1,0.0011933174224343,1.0,71.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,7,71,12.9524477,77.5412123,"Mysore Road, YR Vasudeva Bhattacharya Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",4,7,0.0083532219570405,1.0,71.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,7,71,12.9524477,77.5412123,"Mysore Road, YR Vasudeva Bhattacharya Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",5,3,0.0035799522673031,1.0,71.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,7,71,12.9524477,77.5412123,"Mysore Road, YR Vasudeva Bhattacharya Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",6,20,0.0238663484486873,1.0,71.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,8,31,12.9519397,77.5404683,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",0,2,0.0023866348448687,1.0,31.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,8,31,12.9519397,77.5404683,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",2,3,0.0035799522673031,1.0,31.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,8,31,12.9519397,77.5404683,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",3,4,0.0047732696897374,1.0,31.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,8,31,12.9519397,77.5404683,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",4,6,0.0071599045346062,1.0,31.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,8,31,12.9519397,77.5404683,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",5,3,0.0035799522673031,1.0,31.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,8,31,12.9519397,77.5404683,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",6,13,0.0155131264916467,1.0,31.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,19,93,12.9520964,77.5406487,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",0,18,0.0214797136038186,1.0,93.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,19,93,12.9520964,77.5406487,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",3,2,0.0023866348448687,1.0,93.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,19,93,12.9520964,77.5406487,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",4,14,0.0167064439140811,1.0,93.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,19,93,12.9520964,77.5406487,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",5,51,0.0608591885441527,0.8235294117647058,76.59,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,19,93,12.9520964,77.5406487,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",6,8,0.0095465393794749,1.0,93.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,20,61,12.9521076,77.5406695,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",0,1,0.0011933174224343,1.0,61.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,20,61,12.9521076,77.5406695,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",1,9,0.0107398568019093,1.0,61.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,20,61,12.9521076,77.5406695,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",2,1,0.0011933174224343,1.0,61.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,20,61,12.9521076,77.5406695,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",3,2,0.0023866348448687,1.0,61.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,20,61,12.9521076,77.5406695,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",4,9,0.0107398568019093,1.0,61.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,20,61,12.9521076,77.5406695,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",5,37,0.0441527446300716,0.6486486486486487,39.57,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,20,61,12.9521076,77.5406695,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",6,2,0.0023866348448687,1.0,61.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,21,45,12.9521012,77.5406883,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",0,2,0.0023866348448687,1.0,45.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,21,45,12.9521012,77.5406883,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",1,2,0.0023866348448687,1.0,45.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,21,45,12.9521012,77.5406883,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",2,2,0.0023866348448687,1.0,45.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,21,45,12.9521012,77.5406883,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",3,2,0.0023866348448687,1.0,45.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,21,45,12.9521012,77.5406883,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",4,4,0.0047732696897374,1.0,45.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,21,45,12.9521012,77.5406883,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",5,31,0.0369928400954653,0.4516129032258064,20.32,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,21,45,12.9521012,77.5406883,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",6,2,0.0023866348448687,1.0,45.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,22,40,12.9524604,77.5411103,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",2,2,0.0023866348448687,1.0,40.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,22,40,12.9524604,77.5411103,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",5,23,0.0274463007159904,0.7391304347826086,29.57,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,22,40,12.9524604,77.5411103,"Mysore Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",6,15,0.0178997613365155,1.0,40.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,23,52,12.951505,77.5398083,"3rd Cross Road, Iyyana Shetty Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",0,3,0.0035799522673031,1.0,52.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,23,52,12.951505,77.5398083,"3rd Cross Road, Iyyana Shetty Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",1,32,0.0381861575178997,0.625,32.5,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,23,52,12.951505,77.5398083,"3rd Cross Road, Iyyana Shetty Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",3,2,0.0023866348448687,1.0,52.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,23,52,12.951505,77.5398083,"3rd Cross Road, Iyyana Shetty Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",5,11,0.013126491646778,1.0,52.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
8860145a07fffff,23,52,12.951505,77.5398083,"3rd Cross Road, Iyyana Shetty Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",6,4,0.0047732696897374,1.0,52.0,critical,#FF4B4B,36,12.945963942032966,77.53183430027472,43.96186813186814,364.0
